id,comment_text,threat
0436905aac62d815,Stick it right up ur bottom Jock!,0
04371246307ecbd1,fuck you and your small penis,0
04371d2b4b6980d5,"31, 19 July 2006 (UTC)",0
0437561ecfde2bfb,"RE: Moving Dragon Slayer to Dragon Slayer series 
Fuck Your Mother! You is Son of a Bitch!",0
043896633377d064,targeting any dissent. No doubt 86.149.148.121 is hesitant to sign up since we all know that happens to people,0
0438cee48929db45,"This message is regarding the page Bobby Charlton. Thanks for experimenting with Wikipedia.  Your test worked, and has been removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing.  Thanks.  (spit)",0
0439882932f5f3ca,"""

 Muhammad view of Slavery 

The article is very un-balanced and biased, I found out after User submitted a complaint, in the talk page. Manumission was never discouraged and the opposite was true after I checked it, it is encouraged. Someone is twisting Muhammad's hadith on giving gifts to discouraging manumission. The hadith I compiled and found are from the chapter called """"Manumission of Slave"""", while the alleged hadith on manumission discouraged is from a chapter called """"Gifts"""" especially the 16th section titled """"A woman giving gifts to someone other than husband""""   """,0
0439bb4c1725ccdb,"""

The GWP of methane is reported as 21, 22 and 23 on various pages - """"Methane"""" and """"global warming potential"""" - is this an inaccuracy or is there some doubt over what the figure actually is? Or is it a variable depending on other factors? Bug

""",0
043ae7fcc0b34f77,now there are no lies here......;),0
043ae7fd267f1c40,"deleted response to comments on wikipedia talk:Wikiproject Ships 

Please be aware that deleting comments made by other users is frowned upon on wikipedia. 

In this particular case, the discussion was started by user Brad, who made a personal comment about me. Now, I dont mind this, I was more curious than offended, but the comment clearly ridicules the debate which I started on Wikipedia talk:Naming conventions (ships). You claimed that my post which you deleted was a 'POV inserted into a neutral notice'. It may have been a POV, about the desireability of starting any major change sooner rather than later, but this was in response to another comment suggesting that the proposed change would produce lots of work, and thus the implicit POV that it was undesireable. It was no more than a response in kind to the previous posting.  If you are going to start censoring postings, then I would suggest you do so impartially.  You did not censor the response in a way which restored the original section to a short notice, but merely removed one comment. Rather than restoring impartiality, this might be seen as biasing the tone of the debate.

Far better that you do not delete anyones comments. I would suggest reading Wikipedia:No personal attacks. I'm not sure what deleting others posts comes under, try Wikipedia:Etiquette.",0
043b65c13283fa2c,"Cyberwar
Much to much spotlight on petty internet vandals. Also removed the censorship part from the headline, since the article said precious little about censorship in Georgia and nothing about censorship in Russia.",0
043c1b75b5841cba,"Request 

Hi, could you please delete my user and talk pages? I've already asked",0
043dcdf6dee5b882,"It is too long in places, goes into trivia, yet fails entirely to mention to principal point of the last episode and its final phrase.  Much can be taken out but the structure and an explication of the principal themes can still be preserved.",0
043de1384d06bbbe,"Article categorization 
This article was initially categorized based on scheme outlined at WP:DERM:CAT.",0
043e7d852e8e64c5,modifying the contents section in a way allready described (why,0
043f2193491f8e5f,"""

 Chemise cote d'azur? 

Can someone enlighten us: what is a """"chemise cote d'azur""""?  Lambiam """,0
043f3a6e338b9fb5,"She told the story herself on Channel 5 talk show. It was reported by Sky News, Loose Women, This Morning, BBC Northern Ireland, Radio Humberside, The Staffordshire Post. What else is needed? This is a major newsstory. Clinton was married when he made those comments!",0
04403931cddb62a8,I Don't Wanna Grow Up,0
0440d6f36d4a8961,"""

Brandon Soo Hoo did attend my middle school, I am serious. You may go on Google to double check, but you can ask him in real life. I live in Temple City, and he is my friend. If you dont believe me, he only adds close friends on Facebook and I am one of them. You can't assume that I am lying until you have checked whether I lied or not. Just because I've put many pages that are said to be """"inappropriate"""" doesn't mean that when I post real facts, I can get banned. I just wanted the page to have my school on it because he really went there, so did his sister brittney soo hoo . I don't know what your problem is, but if I'm telling the truth, deal with it, the right way.""",0
04420064402098d5,"Original picture: as I couldn't think of a reason for any of the picture, I vote for one WP:ILIKE more for aesthetic reasons.",0
0442b9d5de6e88e3,"""

There are simply too many pedophiles who are talented at circumventing Wikipedia's """"good faith"""" processes to edit these articles with any sort of information. At the end of the day, it's anti-pedophiles getting into reversion wars with pedophiles, hardly constructive. Linking BoyChat because """"it's an authority on BoyChat"""" is a wonderful concept! If that were really the spirit in which Wikipedia created content, every article would simply be people... talking about themselves. The worst part about editing here is having to kill enough braincells to pretend that an editor like this is anything other than what he is.  

There are not enough legitimate Wikipedia editors to turn the tide when it comes to these articles. Good luck to those who continue to attempt it, I shall go back to lobbing grenades from the outside )  """,0
0444b497d3969b31,"AND ON TOP OF THAT  eh, you're not worth it.",0
044570e2c6a2ef99,"I have proposed some of the latest pic's for IT Infrastructure and Economy in Kolkata Talk page. 

Dear Wikipedian,

As suggest by you I'm proposing some of the latest pic's of major business centers of Kolkata i.e Technopolis, Wipro, DLF (IBM), Unitech Infospace, Hidco Bhawan and many more to come. Please have a look to these pic's in Kolkata Talk page.

I'm sure some the pic's should be added on to Kolkata wiki page.

All thought I'm thinkin of to start a new page in wiki for IT Infrastructure and Major Business centers running in #Saltlake City, Kolkata. I hope you and other senior wikipedians from Kolkata forum going to support me. 

Thanks..",0
0445e22943b04b49,""" July 2006 (UTC)

The LT block was still designed in inches, it has the same 4.0/3.48 combo that all prior 350's had.  That said, anyone calling the LS1 a """"350"""" either works for a parts store or doesn't check their facts...most people refer to it as the 346 that it is, if they call it in cubes.  The LS7 is at least still technically a 427, even if it isa  427.9 cubic inch engine.  Ford can keep the 428 number ;)  16:18, 5""",0
044702b61a1e5b2e,"""

 
  has hugged you! Hugs promote WikiLove and hopefully this one has made your day better (and hopefully wasn't meant as an invasion of personal space). Spread the WikiLove by hugging at someone else, whether it be someone you have had disagreements with in the past or a good friend. Happy editing!   Hug others by adding  to their talk page with a friendly message.
  """,0
04471326463502f1,"""

 What the hell do u mean 

cough* *cough* excuse me, who the hell are you accusing of """"disruptive editing"""".  I was the individual who actually wrote the bulk of the article on Rajbeer Singh.  You gave YOU the right to come and simply delete my all my writing???  If you wish to contribute links, go ahead.  But who the hell gave you the permission to simply delete all the writing that I had spent time and effort doing?  Carry on deleting my work and I will carry on undoing yours.....With pleasure........""",0
04478c56865dd011,Live in Darkness. You guys are full of yourselfs And the importance in your own minds. ..Maybe Drunk with power?,0
0447ab3c0aceab45,"Insult for MusikAnimal 
, you're a fucking shit, the reason that i'm insulting is because , fuck you Wikipedia.",0
04480634ca466462,"Wikipedia:Featured list candidates/List of Connecticut Huskies bowl games/archive1 

Hello.  There has recently been a change in the WP:Featured list criteria based on an RfC on the talk page to simplify criteria 3b, which now reads:

 3(b) In length and/or topic, it meets all of the requirements for stand-alone lists.

Based on this change, would you be willing to revisit your oppose at Wikipedia:Featured list candidates/List of Connecticut Huskies bowl games/archive1 since it was based on the old version of the criteria?  Thanks. Grondemar",0
0448cbd6e79d6d9e,"""

Pretty much what I said the first day this was posted. Now, I have neither a problem with the Cabal's decision nor in the Cabal's logic (as Deamon138 does). My concern is why a vote that basically said """"I don't know"""" means it stays at Burma. By the Cabal's conclusion...If the article had happened to be frozen at Myanmar before the mediation, and we had the same Cabal, it would now be a Myanmar article. I can see where the Myanmar side would be unhappy. However why should the Burma side agree to abide by the next decision? You can bet that with every panel of mediators that might side with Myanmar you will find at least as many panels that side with Burma. Husond is right, where does this end? When I first looked at this mess I said, and posted, that with the current evidence on both sides editors and mediators will NOT be able to reach a FAIR compromise that will appease both sides of this issue... no matter how much thought is put into it. There are good points for each argument. I'm in the Burma camp but that is how I see things. So I'm looking at 1) leave it where it is now, 2) split it into 2 identical articles, 3) some bizarre bot that switches it back and forth daily, 4) a new type of mediation that imho will not end this by any stretch of the imagination. Choice 4 just doesn't look that appealing.   """,0
0448e600963edf5e,"""
Ok, ok... for all these peeping eyes I know I violated WP:PA and yes, I deserve the block, I got it. Thanks; but like I said, I'll live. See you around in a couple days.  (mailbox)""",0
04499285e82a8fff,User talk:121.214.58.105 - (Contributions),0
044a1b717cd0cf4c,"""
Update  done with Suns (save for 2007-08 season which would be done in due time), more or less done with player profile... get ready to get chopped for """"off the court""""!   """,0
044a2e829d3cbade,"Seasons Greetings 
Jenna, my very best wishes for the festive season 50px stay safe and talk to you in 2009. talk",0
044a838bc3c85c09,Thanks. I think following your advice would be a wise decision at this time.,0
044a9f2aa6781d4a,"""
 I just did it, as this page was very little. It should have been redirected a long time ago, History of Firefox more information.  talk,  """,0
044b232cc1aa9f9f,"""

Your edit at Socialism may be true, but I doubt it would be accepted considering the way the edit was presented. Typically, controversial edits such as yours see more scrutiny when people use edit summaries such as """"this is the truth,"""" """"this is how it is,"""" etc opposed to giving a more buyable reason. In the future, it may be helpful to consider giving references to back up claims as this one.  (Messages) """,0
044cc0666946070e,. When the funeral comes I will be the only one their and I will only be their to piss on your grave.,0
044d068174434d51,"""

Very informal language...

I feel surprised by the very informal language used in this article (""""..the plug was pulled.."""") and feel that the interpretation of events guiding 
the decision to dicontinue life support is hit and miss at best (""""..because noone wanted him to die during the championship.."""").
I think this should be mended by someone more in the know about what really happened and with a more objective outlook on these tragic events.

bert""",0
044dd31663ee362b,"Cleanup

I did another big cleanup. Removed personal commentary and rumours and added citations. Rewrote a lot of it to make a more formal style and remove emotive language. This is my first attempt at doing this so I hope its ok. If so, how do I get the warnings etc off the page???",0
044df95de9cc9daa,Can you offer advice on how to get the kanji?,0
044f008b0f522099,Re From coupon to groupon - please don't post original essays or analysis to Wikipedia.  See WP:NOR.,0
044f39de7fce756e,"You have no friends in real life, what makes you think anyone on the internet will like you?  Take the hint, you're an a-hole.",0
044f7f9bbf278968,"""

There are plenty of video game articles that need assistance in some form. What the admins are looking for is proof that you want to contribute constructively to the encyclopedia. Ranting about a block and not finding one article (out of millions) that needs some form of constructive editing isn't very helpful to your cause. If what you say regarding the squid is true, then here's what I'd suggest ... identify the episode number of the show that contained that information. Televisions programs can be considered reliable sources, if the show is factual in nature, such as a documentary or news program. Take that section of the squid article, which admittedly is rather short, and expand upon it, just as the admins suggested. Note the number of brains, with the source information. Locate other articles on the web showing how the intelligence of the squid has been tested, and add that. Write that section here in your talk page, making sure to use proper grammar, spelling, etc.  AU93 """,0
044fdde853acbe7d,"""

 Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing.  - ✰✰ echo """,0
044ff15f3f19bda5,The first THREE were rejected out of hand and the following half a dozen where similarly ditched. I could produce ANOTHER fukkin half a dozen but it that wouldn't matter to a pure PoS paid scumbag would it?,0
04516f4c89825d29,I smell like octopus poo and wee,0
0451f492260efdcf,"You did not ask for an answer. The article was promotional. Just because you don't work there doesn't mean it isn't promotional. If you want, I can restore the article to your userspace so you can work on it there, but in the state you created it, it was not suitable for main article space. ~",0
0452950d2b798437,"umm, its rock! 

I no that its sourced, but dont forget and here we go again are POP ROCK. not teen pop, yes it may be sourced but from what i see you go around changing all album genres. block me from wikipedia if you wish, but i now no that its not the right place to be when im looking for a genre of an album!!!!",0
0452da553d242d98,"I changed the date from 1965 to 1950. The reference is a Japanese site I can't read and the only other hits on Google all appear to be wikipedia mirrors. The date 1950 has at least been published, whereas I got nothing for 1965 on GoogleBooks. I was under the impression there were few bulls even over 55-57 ft in length by the mid-1960s, let alone 60+ feet. A better reference needs to be found for the length and date though.",0
0452fb70ea5b28fc,"Dora also caused 260 million dollars in damage. Remember, this is 1964 dollars.",0
0453e451cfd6e0f8,"And, many taxonomists classify T.durum as a subspecies of T.turgidum or T.aestivum. As a last straw, some modern T.aestivum selections are higher in protein than natural T.durum!",0
0455886ad13a1b2c,"Religion and teenage pregnancy 

There is no mention of links between religion and teenage pregnancy in the article. It is a notable emission. There is plenty of studies and data on it.   (talk - contribs)",0
04568c79fc952d47,"of Hunley). Neiln has ignored/dismissed every complaint I have made, and made no attempt whatsoever to see my POV",0
0457250c737ada15,"The lead is quite unbalanced, as it is supposed to be a brief summary and introduction to the main text, and yet 1/3 is about historical-cultural-religious aspects of circumcision, which only occupies a small portion of the article itself.  I agree that information in the lead should be in the article under the relevant section, perhaps as the opening paragraph, but given there are already articles for religious practices, it is unnecessary in the lead.  It could be reduced to one, or two short sentences that state that there have been and still are historical, cultural and religious practices that involve circumcision - but without going into detail.  This is a medical article, and the use of circumcision as an initiation ritual is a different subject to medical circumcision.  Only where medical circumcision has itself become part of cultural practice should there be a focus on that manifestation of circumcision as cultural practice.",0
04572c86f484c0e2,"I am not sure about the necessity, but it is an odd integer in Weierstrass' original paper, and this does at least make the proof of the properties of this function a lot easier.",0
0458f235c65e8139,"I understand quite well how evolution is supposed to work.  I understand the capriciousness and contingencies in the workings of evolution.   It is the paragraph in question, especially the example in that paragraph, which distorts the workings of evolution.  The phrase “it need only increase at a rate of 0.005 cm per generation (= 50 cm/10,000)” easily gives the impression of progressive linear change.  The anthropocentric notions of directionality and purpose often (I assume inadvertently) find their way into the writings of specialists who attempt to explain various forms of Darwinian evolution.  From these I have often read how evolution “invents” various forms and functions.  Carl Sagan, in my opinion one of the worst offenders in these matters, injected anthropocentric notions on a massive scale so as to justify his idea of a million highly advanced technological civilizations in the Galaxy.  I read your paragraph as suffering from the same notions of directionality.",0
045a7cdcbe340e8d,"You know what? Don't offend other users , you are a jerk! I know you are correct, but you don't have to get so angry about it. 207.62.246.166",0
045d2457a827c5f7,"anti-Semitic crap

the whole article is an anti-Semitic conspiracy theory cherished by aryan-supremacist rightists!",0
04606a9489089b41,"""

 Please do not vandalize pages, as you did with this edit to List of rulers named Henry. If you continue to do so, you will be blocked from editing.    """,0
04618a8d85d6b2f5,Surely he should have been created Prince of Wales just after his grandfather died on 6 February 1952? (  ),0
0461d876dc19609f,"""
Hello, firstly I don't consider this to be biting:
""""rv anon user's attempt to summarise a Labour MP's blog and insert unattributed """"most consider"""" statement""""
I referred to you as an anon user to distinguish you from Timrollpickering who had made the previous edit.
Secondly, I didn't approach you; you approached me. You reverted me twice. You referred to me as a """"conservative supporter trying to put a gloss on a terrible issue"""" and said """"the new person seems to be on a pro-tory edit spree"""". If you're going to call me names I'm entitled to ask who you are and it's natural that I should look at your edits. What I saw was a blatant violation of WP:NFT at Chorley and a blatant violation of WP:NPOV at Guerrilla warfare and I naturally reverted. I haven't insulted you and I haven't tried to remove anything from article except what is unacceptable according to Wikipedia guidelines.  (T • C) """,0
0461feb67bf9b330,"Yeah. I concur - no one has ultimate control. And still, who would know more about a band than the lead singer? If you're worried about subjectivity, just watch out for it, and edit accordingly.",0
0463507a7e208ecc,Please note that Sorenaaryamanesh is involved in an editing war by removing unbiased primary source material intended to remove POV of article.,0
046556dd4d636a93,"I am attending a 'career college' online (SJVC)... it certifies you first in the human resources administration and then you can opt to go further into your A.S. degree in Human Resources Administration. The school offers other types of vocations that include liberal arts for the degree program. I think it all depends now a days as to which 'college' you attend. In high school i was in an actual vocational training center, TCOVE.",0
046774ced4e98597,"With respect, you seem to be mistaking references found in some online media sources to usage in a whole country. Getting off the subject a little, but it does have some relevance, the NZ Herald routinely refers to NZ'ers of European descent as 'Pakeha', where as there are plenty who find this pejorative and insulating .. although this attitude is softening. Of course I would not include this in any article (and defintely not this one) without suitable reference lest it be deemed original research, I note it here as an example that the language of the media does not necessarily fully represent that of a country.
What is very important to note is the skewed statistics of quoting the number of 'hits' for rooster found in NZ media. Many of these hits will be refering to the Australian league club Sydney Roosters and not the poultry. Clearly rugby is of very considerable greater interest to the country's readership than poultry.
Just stating both 'Cockerel' and 'Rooster' are used is factual, whereas attempting to define relative usage is reliant on imprecise data, and data that is distorted towards an unrelated subject.
Also, I can see no value to the article in trying to rank relative usage when both 'Cockerel' or 'Rooster' are common.",0
0468d938eba8e810,"""

 Unfair Accusation of Spamming? 

Moved from my talk page
Hello

I feel that my addition of external links to the Wikipedia pages """"Genesis creation narrative,"""" """"Ibbur,"""" and """"Gilgul"""" have been unfairly flagged for inappropriate activity. The external links added are primary source texts directly related to the Wikipedia page subject . They are not commercial or ideological. Please advise.

Thank you 
Jeangohile

I removed them because they linked to a blog and blogs are not considered reliable sources for Wikipedia, if you feel they are a special case you could discuss on the article talk pages. This link may be helpful links normally to be avoided All good wishes   

Ok I understand and thanks for responding. I still feel my external links provide important primary source texts that are not available online. Yes they are presented on a blog but there is no writing of my own presented. Please reconsider.
Best regards  — Preceding unsigned comment added by  (talk • contribs)  """,0
046a9df1dae7dd0f,"Welcome to Wikipedia!
Let me say that Im glad youre here but youre edits on USM story arcs are uncalled for. 111 is part of the death of a goblin.",0
046ab05396d25314,"""
Sorry for the late reply; if you are willing to say how this works (or direct me to a tutorial of some sort), that would be helpful, but I will by no means demand it. I just noticed you and one other user were creating the images, and wanted to take part in some way. I won't be able to do anything until tomorrow afternoon (CDT), though. Thank you for taking the time to respond.  (talk) """,0
046ad9c2995c99c3,"""

 Summary of the AfD Debate 

Negative Votes

 delete - The original editor was User:Ivygohnair so it was marked as a vanity article for violating WP:AUTO.  Mapetite526 
 Strong Delete - Ignorance of the rules is not a valid argument for keeping an article. Vyse 

Neutral Positive Votes

 Procedural nomination. Speedy A7 was applied, but was contested and this warrants a further look. I'm neutral for now (even though this article doesn't seem to be). ColourBurst 

 Comment/Question:CSD A7 is """"Unremarkable people, groups, companies and websites."""". Is that the reason for the AfD too? According to Wikipedia:Vanity_guidelines """"As explained below, an author's conflict of interest by itself is not a basis for deletion, but lack of assertion of notability is."""" Edward Wakelin 
 
 It is true that I have come into the fray to defend Ivy Goh Nair from speedy deletion and that her last page was actually uploaded by me. I think if you want to apply the """"vanity"""" label because one person edits the other and vice versa, it would only be fair to examine each case on its own merit. Both user:ivygohnair and user:chandrannair are established figures in the field that is being discussed: ie Singapore literature and writing; secondly, it should be considered in their favour that they have used their own names and not fictitious names as user names; If this had been the case, the problem wouldn't have arisen. Therefore I think there is much merit in User: Edward Wakelin remarks above and that an author's conflict of interest is by itself not a basis for deletion. out by Wikipedia. Chandrannair (talk • contribs) .

 Comment: Let's be nice to newcomers, as per Wikipedia:Please do not bite the newcomers. This seems like a case where newcomers not knowing the """"rules"""" here. An author of 1 bestseller may be notable enough to get an article in an encyclopedia. Perhaps this biography needs some fixing, as per Wikipedia:Biographies of living persons. Deleting is probably unnecessary. PFHLai 

 I have read her book, though I'm not from Singapore and it's better than a lot of the stuff that makes it to the NY Times best seller list. —The preceding unsigned comment was added by 128.91.147.159 (talk • contribs).

 –New to all this in wikipedia... I think the mood to delete is harsh. This is a user who seems to have made a definite impact in a small place, and is trying to popularise the creative energies of Singapore. Let us be more forgiving! Besides it looks there is actual published reviews as testament to the work. Mcporpington mcporpington Sorry I meant to add to my comment above that the article should NOT be deleted! Mcporpington mcporpington

 Hi - I am saddened to read such biting, petty comments and suggestions about deleting this article. This person has clearly contributed to Singapore literature and has also been cited by others. signed - Phillygal27

 I did my military service in Singapore and I love the country. I vote to KEEP. I do not see any conflict of interest hereJean-Louis77 

Retrieved from """"http://en.wikipedia.org/wiki/Wikipedia:Articles_for_deletion/Ivy_Goh_Nair""""""",0
046b3e4059bc3360,"""
Yes let's berate the new editor with no experience and no idea by then relegating their arguments to a version of WP:OWN. Nice to have a comment that violates OWN and CIVIL in one fell swoop while also stating """"they're on a path to nowhere"""" hence showing every reference to consensus was a sham because, despite your claims of arguing with me being pointless, you have admitted to have no interest at all to bringing the article in lines with wikipedia standards because hey, it's your article. –– ''''''(Talk) """,0
046c0be601ead4e0,"Tau Epsilon Phi 

I see you restored the chapter information.  Would you concede, at least, to removing all the external links in the left hand column? This is the big concern that we have about these chapter lists is that they often just become a directory for the links of each chapter.  Would you consider adding one external link in the external link section to the chapter page on the national website which has such a directory of links?  Everything else is fine, it's just the directory of links that is believed to violate WP:NOT and WP:EL.  Thanks,",0
046c181876498236,"Well, unless there's anything else on your mind you want to discuss, I can't do much else around here for the next 2 days.    18:33, 16 October 2006",0
046c275ee4522682,"""

Fair use rationale for Image:Coffee and Cigarettes movie.jpg
Thanks for uploading or contributing to Image:Coffee and Cigarettes movie.jpg. I notice the image page specifies that the image is being used under fair use but there is not a suitable explanation or rationale as to why each specific use in Wikipedia constitutes fair use. Please go to the image description page and edit it to include a fair use rationale.

If you have uploaded other fair use media, consider checking that you have specified the fair use rationale on those pages too. You can find a list of 'image' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"Image"""" from the dropdown box. Note that any non-free media lacking such an explanation will be deleted one week after they have been uploaded, as described on criteria for speedy deletion. If you have any questions please ask them at the Media copyright questions page. Thank you.  """,0
046cf8d9a906968a,"""

 AN/I  

About your last edits and edit summaries: Wikipedia:Administrators'_noticeboard/Incidents#User:DracoEssentialis. talk """,0
046da8cc7de51ccc,wiki is non-commercial. so it is allowed to use maps of columbia university in wikipedia as sources and evidence. i just have got a positive answer from Columbia University for using of their maps. and sool i will do that. thank you for your message.,0
046e05afd6f60252,"I think you just did ). I was conducting my own form of social research, that is I was prodding at him trying to find out if he actually has any respect for his own stated religious beliefs or if they're just a political tool. I got my answer alright.",0
046fb19a8291fa2b,"""

 Tossgirl as best or only? 

you seem to think that she is the only female pro, but you are mistaken. there are many others such as: Berry, JongMi, Navy, January, tulip, sunhee, carot, 13etty, anna, d0d0, fish, kanghuny, precious, puzzle, vitamin, y""""-""""o, arima, gano and others. also, if she is the only pro, why do u think they still occasionaly hold all female SC events in korea? so yes, i will change it back""",0
0470a205e8ecf59b,"closedmouth is a DICK-FUCK 

this guy is a jackass who sux cock 4 a fuckin job y the fuck does the trans do it?????cuz its into tht kinda shit >:(",0
0472d30cedb64fd4,"GOOD LORD Chase are you kidding me? Let it go, and please see your talk page!    (sorry Eik, I'll be on my way again)",0
047303cf5e40846b,"Hugh G Rection 
Thanks for blocking me without explanation, and then editing and locking my user talk page to make it seem as though you had done so originally. As you are fully aware, you have left me unable to even request a username change now, nor to complain about your actions. Daniel Brandt is right.",0
04740afdec5c0429,"God, I just hate them so much. Lets hope they die.",0
0475bbe0a41f84ee,"""
 thanks for all the ideas, I've added some categories and I'll do the rest later. chyte """,0
0476dfcedcf6dfba,What does this Wikiproject years mean? You invited me.,0
0478a92d92a5ad98,You won't find any creditable citations because such claim is a load of racist horse shit.,0
0479ca8465269637,""": Er, no, that's not how it works.  We do not filter our edits to this or any other article through individual editors.  If you do not like an edit, it is your prerogative to do something about it.      ... speak! ...  

""",0
047a7b94bbbdb090,No silly it isnt ITS UR MOMS and might I say quite the lovely page indeed.  Oh and UR MEAN no im just kiddding but ur not all that nice either...cause u have a black black heart.=(,0
047b26be7714316a,"""

You have evidence from ME!  I presented you with tone of evidence, but you reject it because it goes against your fictional ideas of what New England is or should be.  Even eastern(southeast anyway) CT is not into this New England thing, which actually shocked me!  I have told you time and again, western CT does not think of ourselves in this NE thing.  Go to a town meeting and see if Boston or NE comes up.  CT and it's place in the NYC metro area is what comes up.  You are doing nothing but telling lies and spreading propaganda.  It has to be because you dismiss my actual facts and you make too many excuses that hold no water.  In my CT, there are no signs that point to New England or Boston.  Our signs point to New York state and city.

Also, how you people are not on this guy's ass like you are on mine?  """"I bet its cause we white folk from New England hate NYC Niggers, like this spick who posted above me. Go fuck yourself.—The preceding unsigned comment was added by 71.162.110.60 (talk • contribs).""""  

I can only assume because he is one of you and he at least still believe in New England with Boston as it's capital.  Get your head out of your ass.  Watch you block me for those comments.  If I get blocked, that guy (you? should be blocked. """,0
047b50906f8fa095,"""

But getting rid of the white stolen generation but keeping the stolen generations name is extremely hypocritical. The only reason the Aboriginal stolen generation is widely used is because it is widely known. 
Very few people know about the white stolen generations, that doesn't mean it is less valid it just means it is less known in the mainstream public.

The """"Stolen Generations"""" was where Aboriginal children were taken from their families and put into foster care or adopted.
The """"White Stolen Generations"""" was where white children were taken from their families and put into """"slave camps"""" or adopted.

Now you tell me how the white stolen generations is any less valid than the Stolen Generations? They were exactly the same, why can't you accept that?""",0
047bcfd60d5b54d4,"Lieutenant promotion
I may have missed it, but where was it stated that Renji became a lieutenant when Rukia went missing in the human world? I never remember reading that. Please source, thanks.   (Talk)",0
047c213edcb89ebd,"All I do is revert vandalism.  It's all there is to do, since the admins are so incompetent.  If anyone worth a shit paid attention to the SPI report(s) I've made about Pe de Chinelo, you dumbasses wouldn't need to waste time with your current ANI thread.",0
047c6c9ac2dc4ad0,"Put in the ban, lets be done with it.",0
047df73f5c8c28d4,REDIRECT Talk:Red Studios Hollywood,0
047e77e3ab612b40,"Week 6 of WIKISOO
Hi ! Just checking in as we head into the final week of the Writing Wikipedia Articles class. You can look through last week's ether pad notes, check out your homework assignments from Week 5, and watch last week's lecture on YouTube - all right here. Check out my note from last week (above) if you're still diving into your Final Project... or head over to the course talk page to see if anyone else is having the same issues you are! Looking forward to seeing you in the last live webinar of the session tomorrow. Big WikiLove. -",0
047eb76c290f076a,"And by the way, please take a look at the wiki on Alex Haley, who seems to be your
source.",0
0481f0959adb034a,Whos the douche that deleated all of the info and crap I really want to curse them out right now.,0
048207877a0791d4,"shared IP, see notice at top of page
I cant create the subpage but i will move all the old stuff there
i've removed all the odl stuff not from this month and will place it int he archive as soona s unblocked",0
04844cbb448e7f0a,"""
DRMIES DELETED FRANKIE STEIN FROM MONSTER HIGH!!!! DRMIES IS THE """"F"""" WORD!!!""",0
0485b375f1083ea0,"""

Heinlein's works, all, should have gone into post-U.S.-Copyright-protection status 14 years after his death, current statute and the rhetoric of Jack Valenti not-withstanding. As the status of """"fair use"""" and such is hotly contested and heavily, and expensively, litigated, it is best to only ever use ancient myth or one's own demonstrably original and derived from Fair Use Sources. YMMV || IANYL

75.142.56.188  

""",0
0487903955e2e742,"Mine dispeared, somebody wax my ass.",0
04880315d41c7ec8,"""

Eventually, I foresee some of ACORN's self serving, spin doctored crap getting into the article if it's prefaced by """"David Lagstein, spokesman for ACORN's Detroit office, said ..."""" Surely you don't want their version to go unchallenged, do you? Moncrief worked for Project Vote, a closely-intertwined, symbiotic ACORN subsidiary, for three years - as long as Obama has been a senator. Call her """"fired ACORN worker Anita Moncrief,"""" put the facts into the article and let the reader decide. I'd like to review what people in my profession call """"reliability indicators."""" If she gets caught lying, she faces 5 years in prison on a perjury charge. If Lagstein gets caught lying, he faces ... no consequences whatsoever. Answer my GM analogy on the article Talk page. You've been carefully avoiding it.   """,0
04889152ef6978d0,Good job... its wackamole time,0
0489a254fed03fab,stop leaving stupid harping messages for peopel that are nil to do with what you are talking about,0
048bf42d52d0ad9a,"If you doubt that it's verifiable, you haven't read enough ED.  It would be much more productive to put in the fact tags as needed, since to seasoned readers of ED, most of this stuff is obvious just by checking out the page.  It's either that, or every single sentence is going to have to be referenced, and that will make for one ugly article.   (talk)",0
048cec0170feb97e,"I was going to say the same thing, but you beat me to it.  It only cost like a dollar or so to read the LA Times archives.",0
048d93085008cfa4,"""
JanetteDoe, I appreciate your finding and uploading the Rao articles.  However, this can easily become an endless discussion.  For some other Yadav-apologist will soon come along and find an even more obscure source than Rao, and then you—conscientious and rigorous to a degree that the Yadav apologists are not and have no intention, aware or unaware, of being—will go scurrying again for the article.  After that we all will try to interpret it, weighing the pros and cons, again to a degree the apologists will not, for they will be busy looking for the next roadblock to toss in our path.  

I think we can't make the determination of whether Rao applies here or not, at least not yet.  Let the secondary sources do that.  We need to rely on recent scholarship, especially that in textbooks, published by academic presses and vetted both before and after publication by reviewers from a wide range of scholarly and journalistic backgrounds.  Two such books, by Susan Bayly and Christophe Jaffrelot, both widely used in universities around the world, both reviewed extensively in the literature, are being used in the article.  Let the article writing (or rewriting) proceed based on these (or similar) books.  Once the article has been fleshed out, we can come back to the issue of Rao.  Otherwise, nothing will get done, and those of us, who've taken time out from our other Wikipedia (not to speak RL) pursuits to attend to the article, will slowly walk away, out of touch and out of sympathy.  «Talk» """,0
048e0de09dfb565f,Disagree:  It's been well established that lists of characters are appropriate for wikipedia. 75.148.25.169,0
